JournalId,PaperId,Rank,Doi,DocType,Genre,IsParatext,PaperTitle,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,OaStatus,BestUrl,BestFreeUrl,BestFreeVersion,DoiLower,CreatedDate,UpdatedDate
162791694,2968710894,23310,10.1093/MSPECIES/SEZ008,Journal,journal-article,f,erratum trinomys yonenagae rodentia echimyidae,Erratum: Trinomys yonenagae (Rodentia: Echimyidae),NA,2019,2019-06-06,2019-08-14,Oxford University Press (OUP),NA,NA,51,971,1,1,0,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez008,NA,NA,10.1093/mspecies/sez008,NA,2021-11-03 23:47:31.356428
162791694,3163046268,22795,10.1093/MSPECIES/SEAB004,Journal,journal-article,f,plecturocebus caquetensis primates pitheciidae,Plecturocebus caquetensis (Primates: Pitheciidae),NA,2021,2021-04-24,2021-04-24,Oxford Academic,NA,NA,53,1002,35,42,22,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/seab004,https://academic.oup.com/mspecies/article-pdf/53/1002/35/37331438/seab004.pdf,publishedVersion,10.1093/mspecies/seab004,NA,2021-11-03 23:47:31.356428
162791694,2112248121,21371,10.1644/846.1,Journal,journal-article,f,myotis albescens chiroptera vespertilionidae,Myotis albescens (Chiroptera: Vespertilionidae),NA,2009,2009-11-25,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,846,846,1,9,76,7,7,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/846.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/846.1/25228606/846.pdf,publishedVersion,10.1644/846.1,NA,2021-11-03 23:47:31.356428
162791694,2116159689,23095,10.1644/911.1,Journal,journal-article,f,mico humeralifer primates callitrichidae,Mico humeralifer (Primates: Callitrichidae),NA,2014,2014-12-05,NA,American Society of Mammologists,NA,NA,46,911,40,47,55,3,3,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/911.1,https://academic.oup.com/mspecies/article-pdf/46/911/40/8269213/46-911-40.pdf,publishedVersion,10.1644/911.1,NA,2021-11-03 23:47:31.356428
162791694,2161044497,22532,10.1644/811.1,Journal,journal-article,f,phyllops falcatus chiroptera phyllostomidae,Phyllops falcatus (Chiroptera: Phyllostomidae),NA,2008,2008-06-06,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,811,811,1,7,27,5,5,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/811.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/811.1/24461195/811.pdf,publishedVersion,10.1644/811.1,NA,2021-11-03 23:47:31.356428
162791694,2567251072,22394,10.1093/MSPECIES/SEW012,Journal,journal-article,f,marmosa constantiae didelphimorphia didelphidae,Marmosa constantiae (Didelphimorphia: Didelphidae),NA,2016,2016-12-30,2016-12-30,Oxford University Press (OUP),NA,NA,48,941,123,129,44,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sew012,https://academic.oup.com/mspecies/article-pdf/48/941/123/8705599/sew012.pdf,publishedVersion,10.1093/mspecies/sew012,NA,2021-11-03 23:47:31.356428
162791694,2954068601,21426,10.1093/MSPECIES/SEZ002,Journal,journal-article,f,vulpes chama carnivora canidae,Vulpes chama (Carnivora: Canidae),NA,2019,2019-07-05,2019-07-05,Oxford Academic,NA,NA,51,972,11,17,63,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez002,NA,NA,10.1093/mspecies/sez002,NA,2021-11-03 23:47:31.356428
162791694,3112398440,22281,10.1093/MSPECIES/SEAA009,Journal,journal-article,f,reithrodontomys mexicanus rodentia cricetidae,Reithrodontomys mexicanus (Rodentia: Cricetidae),NA,2020,2020-12-15,2020-12-15,Oxford Academic,NA,NA,52,996,114,124,53,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seaa009,NA,NA,10.1093/mspecies/seaa009,NA,2021-11-03 23:47:31.356428
162791694,3113292962,20931,10.1093/MSPECIES/SEAA006,Journal,journal-article,f,caracal caracal carnivora felidae,Caracal caracal (Carnivora: Felidae),NA,2020,2020-12-02,2020-12-02,American Society of Mammalogists,NA,NA,52,993,71,85,102,1,1,Mammalian Species,NA,NA,NA,hybrid,https://doi.org/10.1093/mspecies/seaa006,https://academic.oup.com/mspecies/article-pdf/52/993/71/34667545/seaa006.pdf,publishedVersion,10.1093/mspecies/seaa006,NA,2021-11-03 23:47:31.356428
162791694,2144245229,21126,10.1644/905.1,Journal,journal-article,f,zaedyus pichiy cingulata dasypodidae,Zaedyus pichiy (Cingulata: Dasypodidae),NA,2014,2014-03-12,2019-11-07,American Society of Mammalogists,NA,NA,46,905,1,10,48,16,18,Mammalian Species,NA,NA,NA,green,https://doi.org/10.1644/905.1,http://sedici.unlp.edu.ar/bitstream/handle/10915/85162/Documento_completo.pdf?sequence=1,publishedVersion,10.1644/905.1,NA,2021-11-03 23:47:31.356428
162791694,2330668634,22620,10.2307/3503993,Journal,journal-article,f,pseudois nayaur and pseudois schaeferi,Pseudois nayaur and Pseudois schaeferi,NA,1987,1987-02-27,NA,Oxford Academic,NA,NA,NA,278,1,6,0,33,38,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.2307/3503993,NA,NA,10.2307/3503993,NA,2021-11-03 23:47:31.356428
162791694,2775584218,23930,10.1093/MSPECIES/SEX015,Journal,journal-article,f,beatragus hunteri artiodactyla bovidae,Beatragus hunteri (Artiodactyla: Bovidae),NA,2017,2017-12-08,2017-12-08,Oxford University Press (OUP),NA,NA,49,955,119,127,23,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex015,https://academic.oup.com/mspecies/article-pdf/49/955/119/22232988/sex015.pdf,publishedVersion,10.1093/mspecies/sex015,NA,2021-11-03 23:47:31.356428
162791694,2098142126,21409,10.1644/819.1,Journal,journal-article,f,kogia breviceps cetacea kogiidae,Kogia breviceps (Cetacea: Kogiidae),NA,2008,2008-10-09,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,819,819,1,12,80,24,28,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/819.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/819.1/24460972/819.pdf,publishedVersion,10.1644/819.1,NA,2021-11-03 23:47:31.356428
162791694,2116777783,21151,10.1644/862.1,Journal,journal-article,f,trachypithecus cristatus primates cercopithecidae,Trachypithecus cristatus (Primates: Cercopithecidae),NA,2010,2010-07-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,862,149,165,119,59,73,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/862.1,https://academic.oup.com/mspecies/article-pdf/42/862/149/8269109/42-862-149.pdf,publishedVersion,10.1644/862.1,NA,2021-11-03 23:47:31.356428
162791694,2145437798,22196,10.1644/884.1,Journal,journal-article,f,marmota caligata rodentia sciuridae,Marmota caligata (Rodentia: Sciuridae),NA,2011,2011-09-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,884,155,171,82,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/884.1,https://academic.oup.com/mspecies/article-pdf/43/884/155/8269155/43-884-155.pdf,publishedVersion,10.1644/884.1,NA,2021-11-03 23:47:31.356428
162791694,2170367830,21700,10.1644/885.1,Journal,journal-article,f,peromyscus guardia rodentia cricetidae,Peromyscus guardia (Rodentia: Cricetidae),NA,2011,2011-09-26,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,885,172,176,19,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/885.1,https://academic.oup.com/mspecies/article-pdf/43/885/172/8269157/43-885-172.pdf,publishedVersion,10.1644/885.1,NA,2021-11-03 23:47:31.356428
162791694,2266606517,20648,10.1093/MSPECIES/SEV005,Journal,journal-article,f,myotis chiloensis chiroptera vespertilionidae,Myotis chiloensis (Chiroptera: Vespertilionidae),NA,2015,2015-08-01,2015-08-24,American Society of Mammalogists,NA,NA,47,922,51,56,26,9,10,Mammalian Species,NA,NA,NA,hybrid,https://doi.org/10.1093/mspecies/sev005,https://academic.oup.com/mspecies/article-pdf/47/922/51/8129545/sev005.pdf,publishedVersion,10.1093/mspecies/sev005,NA,2021-11-03 23:47:31.356428
162791694,2273559931,24205,10.1093/MSPECIES/SEV004,Journal,journal-article,f,abrocoma schistacea rodentia abrocomidae,Abrocoma schistacea (Rodentia: Abrocomidae),NA,2015,2015-12-13,2015-08-20,American Society of Mammologists,NA,NA,47,921,45,50,11,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sev004,https://academic.oup.com/mspecies/article-pdf/47/921/45/8129540/sev004.pdf,publishedVersion,10.1093/mspecies/sev004,NA,2021-11-03 23:47:31.356428
162791694,2529262981,22498,10.1093/MSPECIES/SEW004,Journal,journal-article,f,sciurus anomalus rodentia sciuridae,Sciurus anomalus (Rodentia: Sciuridae),NA,2016,2016-08-08,2016-08-08,American Society of Mammalogists,NA,NA,48,934,48,58,69,3,3,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sew004,https://academic.oup.com/mspecies/article-pdf/48/934/48/7971283/sew004.pdf,publishedVersion,10.1093/mspecies/sew004,NA,2021-11-03 23:47:31.356428
162791694,2996189643,23319,10.1093/MSPECIES/SEZ018,Journal,journal-article,f,sylvilagus obscurus lagomorpha leporidae,Sylvilagus obscurus (Lagomorpha: Leporidae),NA,2019,2019-12-09,2019-12-09,Oxford Academic,NA,NA,51,984,128,135,32,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez018,NA,NA,10.1093/mspecies/sez018,NA,2021-11-03 23:47:31.356428
162791694,3155544103,22884,10.1093/MSPECIES/SEAB002,Journal,journal-article,f,crocuta crocuta carnivora hyaenidae,Crocuta crocuta (Carnivora: Hyaenidae),NA,2021,2021-04-17,2021-04-17,Oxford University Press (OUP),NA,NA,53,1000,1,22,185,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/seab002,https://academic.oup.com/mspecies/article-pdf/53/1000/1/37116442/seab002.pdf,publishedVersion,10.1093/mspecies/seab002,NA,2021-11-03 23:47:31.356428
162791694,2009557959,19871,10.1644/836.1,Journal,journal-article,f,bos grunniens and bos mutus artiodactyla bovidae,Bos grunniens and Bos mutus (Artiodactyla: Bovidae),NA,2009,2009-06-01,2009-01-01,American Society of Mammalogists,NA,NA,836,836,1,17,136,47,57,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/836.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/836.1/24461093/836.pdf,publishedVersion,10.1644/836.1,NA,2021-11-03 23:47:31.356428
162791694,2059722080,21520,10.1644/901.1,Journal,journal-article,f,hippocamelus antisensis artiodactyla cervidae,Hippocamelus antisensis (Artiodactyla: Cervidae),NA,2013,2013-10-02,NA,American Society of Mammologists,NA,NA,45,901,49,59,40,9,10,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/901.1,https://academic.oup.com/mspecies/article-pdf/45/901/49/8269191/45-901-49.pdf,publishedVersion,10.1644/901.1,NA,2021-11-03 23:47:31.356428
162791694,2112533855,22613,10.1644/808.1,Journal,journal-article,f,aethomys chrysophilus rodentia muridae,Aethomys chrysophilus (Rodentia: Muridae),NA,2008,2008-06-06,NA,American Society of Mammalogists,NA,NA,808,808,1,10,55,8,8,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/808.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/808.1/24460887/808.pdf,publishedVersion,10.1644/808.1,NA,2021-11-03 23:47:31.356428
162791694,2142248429,21723,10.1644/849.1,Journal,journal-article,f,przewalskium albirostre artiodactyla cervidae,Przewalskium albirostre (Artiodactyla: Cervidae),NA,2010,2010-03-26,2010-01-01,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,849,7,18,67,14,15,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/849.1,https://academic.oup.com/mspecies/article-pdf/42/849/7/8269083/42-849-7.pdf,publishedVersion,10.1644/849.1,NA,2021-11-03 23:47:31.356428
162791694,2146484154,21720,10.1644/907,Journal,journal-article,f,cabassous unicinctus cingulata dasypodidae,Cabassous unicinctus (Cingulata: Dasypodidae),NA,2014,2014-09-11,NA,American Society of Mammologists,NA,NA,46,907,16,23,54,8,8,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/907,https://academic.oup.com/mspecies/article-pdf/46/907/16/8269205/46-907-16.pdf,publishedVersion,10.1644/907,NA,2021-11-03 23:47:31.356428
162791694,2167297977,21753,10.1644/869.1,Journal,journal-article,f,pteronotus personatus chiroptera mormoopidae,Pteronotus personatus (Chiroptera: Mormoopidae),NA,2010,2010-11-24,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,869,244,250,49,8,8,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/869.1,https://academic.oup.com/mspecies/article-pdf/42/869/244/8269123/42-869-244.pdf,publishedVersion,10.1644/869.1,NA,2021-11-03 23:47:31.356428
162791694,2217170070,24602,NA,Journal,NA,NA,tasmanian bettong bettongia gaimardi,Tasmanian bettong (Bettongia gaimardi),NA,1995,1995-01-01,NA,NA,NA,NA,NA,584,1,6,0,1,1,Mammalian Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162791694,2505112321,22103,10.1093/MSPECIES/SEW003,Journal,journal-article,f,lagenorhynchus albirostris cetacea delphinidae,Lagenorhynchus albirostris (Cetacea: Delphinidae),NA,2016,2016-08-05,2016-08-05,The Oxford University Press,NA,NA,48,933,35,47,100,7,7,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sew003,https://academic.oup.com/mspecies/article-pdf/48/933/35/7971234/sew003.pdf,publishedVersion,10.1093/mspecies/sew003,NA,2021-11-03 23:47:31.356428
162791694,2751569358,22177,10.1093/MSPECIES/SEX012,Journal,journal-article,f,pteronura brasiliensis carnivora mustelidae,Pteronura brasiliensis (Carnivora: Mustelidae),NA,2017,2017-09-08,2017-09-08,Oxford Academic,NA,NA,49,953,97,108,89,7,7,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sex012,https://academic.oup.com/mspecies/article-pdf/49/953/97/19712055/sex012.pdf,publishedVersion,10.1093/mspecies/sex012,NA,2021-11-03 23:47:31.356428
162791694,2982155439,23058,10.1093/MSPECIES/SEZ015,Journal,journal-article,f,erratum molossops temminckii chiroptera molossidae,Erratum: Molossops temminckii (Chiroptera: Molossidae),NA,2019,2019-08-12,2019-10-16,Oxford University Press (OUP),NA,NA,51,976,NA,NA,0,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/sez015,NA,NA,10.1093/mspecies/sez015,NA,2021-11-03 23:47:31.356428
162791694,3092853078,21516,10.1093/MSPECIES/SEAA005,Journal,journal-article,f,sturnira parvidens chiroptera phyllostomidae,Sturnira parvidens (Chiroptera: Phyllostomidae),NA,2020,2020-10-16,NA,Oxford Academic,NA,NA,52,992,57,70,114,2,2,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seaa005,NA,NA,10.1093/mspecies/seaa005,NA,2021-11-03 23:47:31.356428
162791694,2108501618,23165,10.1644/834.1,Journal,journal-article,f,urocitellus canus rodentia sciuridae,Urocitellus canus (Rodentia: Sciuridae),NA,2009,2009-06-01,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,2009,834,1,8,27,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/834.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/834.1/17749247/834-1.pdf,publishedVersion,10.1644/834.1,NA,2021-11-03 23:47:31.356428
162791694,2111476711,22527,10.1644/891.1,Journal,journal-article,f,leopardus braccatus carnivora felidae,Leopardus braccatus (Carnivora: Felidae),NA,2012,2012-04-09,2012-01-01,Oxford University Press,NA,NA,44,891,16,25,64,4,4,Mammalian Species,NA,NA,NA,hybrid,https://doi.org/10.1644/891.1,https://academic.oup.com/mspecies/article-pdf/44/891/16/9036670/44-891-16.pdf,publishedVersion,10.1644/891.1,NA,2021-11-03 23:47:31.356428
162791694,2133259115,22711,10.1644/822.1,Journal,journal-article,f,choeroniscus minor chiroptera phyllostomidae,Choeroniscus Minor (Chiroptera: Phyllostomidae),NA,2008,2008-10-09,NA,Oxford University Press,NA,NA,822,822,1,6,29,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/822.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/822.1/24460989/822.pdf,publishedVersion,10.1644/822.1,NA,2021-11-03 23:47:31.356428
162791694,2328813851,23972,10.2307/3503821,Journal,journal-article,f,rhinopoma hardwickii and rhinopoma muscatellum,Rhinopoma hardwickii and Rhinopoma muscatellum,NA,1986,1986-06-16,NA,Oxford University Press,NA,NA,NA,263,1,5,0,5,5,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.2307/3503821,NA,NA,10.2307/3503821,NA,2021-11-03 23:47:31.356428
162791694,2562180160,21639,10.2307/3504539,Journal,journal-article,f,panther a leo,Panther a leo,NA,2005,2005-07-15,NA,The Oxford University Press,NA,NA,762,762,1,11,0,20,22,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.2307/3504539,https://academic.oup.com/mspecies/article-pdf/doi/10.2307/3504539/8071713/762-1.pdf,publishedVersion,10.2307/3504539,NA,2021-11-03 23:47:31.356428
162791694,3116440146,23370,10.1093/MSPECIES/SEAA010,Journal,journal-article,f,lepus europaeus lagomorpha leporidae,Lepus europaeus (Lagomorpha: Leporidae),NA,2020,2020-12-23,2020-12-23,Oxford University Press (OUP),NA,NA,52,997,125,142,92,0,0,Mammalian Species,NA,NA,NA,green,https://doi.org/10.1093/mspecies/seaa010,https://zenodo.org/record/4570375/files/source.pdf,submittedVersion,10.1093/mspecies/seaa010,NA,2021-11-03 23:47:31.356428
162791694,3201897446,23074,10.1093/MSPECIES/SEAB012,Journal,journal-article,f,eumops floridanus chiroptera molossidae,Eumops floridanus (Chiroptera: Molossidae),NA,2021,2021-09-30,2021-09-30,Oxford Academic,NA,NA,53,1009,125,133,28,0,0,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seab012,NA,NA,10.1093/mspecies/seab012,NA,2021-11-03 23:47:31.356428
162791694,2065260580,22764,10.1644/880.1,Journal,journal-article,f,trachypithecus delacouri primates cercopithecidae,Trachypithecus delacouri (Primates: Cercopithecidae),NA,2011,2011-07-28,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,43,880,118,128,70,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/880.1,https://academic.oup.com/mspecies/article-pdf/43/880/118/8269147/43-880-118.pdf,publishedVersion,10.1644/880.1,NA,2021-11-03 23:47:31.356428
162791694,2104067250,21048,10.1644/902.1,Journal,journal-article,f,callosciurus erythraeus rodentia sciuridae,Callosciurus erythraeus (Rodentia: Sciuridae),NA,2013,2013-11-20,NA,American Society of Mammologists,NA,NA,45,902,60,74,96,16,18,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/902.1,https://academic.oup.com/mspecies/article-pdf/45/902/60/8269193/45-902-60.pdf,publishedVersion,10.1644/902.1,NA,2021-11-03 23:47:31.356428
162791694,2117351715,21228,10.1644/847.1,Journal,journal-article,f,lycalopex vetulus carnivora canidae,Lycalopex vetulus (Carnivora: Canidae),NA,2009,2009-11-25,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,847,847,1,7,30,21,24,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/847.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/847.1/25228568/847.pdf,publishedVersion,10.1644/847.1,NA,2021-11-03 23:47:31.356428
162791694,2139964542,21481,10.1644/860.1,Journal,journal-article,f,procapra przewalskii artiodactyla bovidae,Procapra przewalskii (Artiodactyla: Bovidae),NA,2010,2010-05-28,NA,American Society of Mammalogists,NA,NA,42,860,124,137,58,10,11,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/860.1,https://academic.oup.com/mspecies/article-pdf/42/860/124/8269105/42-860-124.pdf,publishedVersion,10.1644/860.1,NA,2021-11-03 23:47:31.356428
162791694,2167702319,21608,10.1644/861.1,Journal,journal-article,f,procapra picticaudata artiodactyla bovidae,Procapra picticaudata (Artiodactyla: Bovidae),NA,2010,2010-07-26,2010-07-26,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,861,138,148,74,16,18,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/861.1,https://academic.oup.com/mspecies/article-pdf/42/861/138/8269107/42-861-138.pdf,publishedVersion,10.1644/861.1,NA,2021-11-03 23:47:31.356428
162791694,2168580767,23642,10.1644/842.1,Journal,journal-article,f,cercartetus lepidus diprotodontia burramyidae,Cercartetus lepidus (Diprotodontia: Burramyidae),NA,2009,2009-09-25,2013-12-01,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,842,842,1,8,54,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/842.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/842.1/24461147/842.pdf,publishedVersion,10.1644/842.1,NA,2021-11-03 23:47:31.356428
162791694,2316802044,24573,10.2307/3503979,Journal,journal-article,f,microsorex hoyi and microsorex thompsoni,Microsorex hoyi and Microsorex thompsoni,NA,1974,1974-05-02,NA,Oxford Academic,NA,NA,NA,33,1,4,0,17,18,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.2307/3503979,NA,NA,10.2307/3503979,NA,2021-11-03 23:47:31.356428
162791694,2811101012,22448,10.1093/MSPECIES/SEY005,Journal,journal-article,f,erratum microtus agrestis rodentia cricetidae,Erratum: Microtus agrestis (Rodentia: Cricetidae),NA,2017,2017-05-25,2018-06-28,Oxford Academic,NA,NA,49,944,1,1,0,0,0,Mammalian Species,NA,NA,NA,hybrid,https://doi.org/10.1093/mspecies/sey005,https://academic.oup.com/mspecies/article-pdf/49/944/1/25102594/sey005.pdf,publishedVersion,10.1093/mspecies/sey005,NA,2021-11-03 23:47:31.356428
162791694,2892353826,23042,10.1093/MSPECIES/SEY010,Journal,journal-article,f,octodontomys gliroides rodentia octodontidae,Octodontomys gliroides (Rodentia: Octodontidae),NA,2018,2018-09-17,2018-09-17,Oxford University Press,NA,NA,50,963,74,83,65,2,2,Mammalian Species,NA,NA,NA,green,https://doi.org/10.1093/mspecies/sey010,https://academic.oup.com/mspecies/article-pdf/50/963/74/25738842/sey010.pdf,publishedVersion,10.1093/mspecies/sey010,NA,2021-11-03 23:47:31.356428
162791694,2981299024,22500,10.1093/MSPECIES/SEZ014,Journal,journal-article,f,erratum handleyomys intectus rodentia cricetidae,Erratum: Handleyomys intectus (Rodentia: Cricetidae),NA,2019,2019-08-13,2019-10-15,Oxford University Press (OUP),NA,NA,51,975,NA,NA,0,0,0,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1093/mspecies/sez014,https://academic.oup.com/mspecies/article-pdf/51/975/e1/30140149/sez014.pdf,publishedVersion,10.1093/mspecies/sez014,NA,2021-11-03 23:47:31.356428
162791694,3034407136,21028,10.1093/MSPECIES/SEAA003,Journal,journal-article,f,pteronotus gymnonotus chiroptera mormoopidae,Pteronotus gymnonotus (Chiroptera: Mormoopidae),NA,2020,2020-05-15,NA,Oxford Academic,NA,NA,52,990,40,48,72,1,1,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1093/mspecies/seaa003,NA,NA,10.1093/mspecies/seaa003,NA,2021-11-03 23:47:31.356428
162791694,2025091801,21944,10.1644/841.1,Journal,journal-article,f,sciurus pucheranii rodentia sciuridae,Sciurus pucheranii (Rodentia: Sciuridae),NA,2009,2009-09-25,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,841,841,1,4,20,1,1,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/841.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/841.1/24461131/841.pdf,publishedVersion,10.1644/841.1,NA,2021-11-03 23:47:31.356428
162791694,2060341185,21182,10.1644/821.1,Journal,journal-article,f,vulpes ferrilata carnivora canidae,Vulpes Ferrilata (Carnivora: Canidae),NA,2008,2008-10-09,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,821,821,1,6,29,13,14,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/821.1,https://academic.oup.com/mspecies/article-pdf/doi/10.1644/821.1/24460984/821.pdf,publishedVersion,10.1644/821.1,NA,2021-11-03 23:47:31.356428
162791694,2139859304,22638,10.1644/899.1,Journal,journal-article,f,phenacomys ungava rodentia cricetidae,Phenacomys ungava (Rodentia: Cricetidae),NA,2013,2013-05-31,NA,American Society of Mammologists,NA,NA,45,899,18,29,52,1,1,Mammalian Species,NA,NA,NA,closed,https://doi.org/10.1644/899.1,NA,NA,10.1644/899.1,NA,2021-11-03 23:47:31.356428
162791694,2144560970,20053,10.1644/865.1,Journal,journal-article,f,glis glis rodentia gliridae,Glis glis (Rodentia: Gliridae),NA,2010,2010-09-24,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,1,195,206,75,48,59,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/865.1,https://academic.oup.com/mspecies/article-pdf/42/865/195/8269115/42-865-195.pdf,publishedVersion,10.1644/865.1,NA,2021-11-03 23:47:31.356428
162791694,2166554083,21860,10.1644/896.1,Journal,journal-article,f,sciurus spadiceus rodentia sciuridae,Sciurus spadiceus (Rodentia: Sciuridae),NA,2012,2012-12-06,NA,American Society of Mammologists,NA,NA,44,896,59,63,42,2,2,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/896.1,https://academic.oup.com/mspecies/article-pdf/44/896/59/8269179/44-896-59.pdf,publishedVersion,10.1644/896.1,NA,2021-11-03 23:47:31.356428
162791694,2296081062,23610,NA,Journal,NA,NA,enhydra lutris american society of mammalogists,Enhydra lutris. American Society of Mammalogists,NA,1980,1980-01-01,NA,NA,NA,NA,133,NA,1,8,0,41,48,Mammalian Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-04 00:07:59.89108
162791694,2098028347,23135,10.1644/852.1,Journal,journal-article,f,phyllonycteris poeyi chiroptera phyllostomidae,Phyllonycteris poeyi (Chiroptera: Phyllostomidae),NA,2010,2010-04-09,NA,"The American Society of Mammalogists BioOne 21 Dupont Circle, Ste. 800 Washington, DC 20036",NA,NA,42,852,41,48,43,6,6,Mammalian Species,NA,NA,NA,bronze,https://doi.org/10.1644/852.1,https://academic.oup.com/mspecies/article-pdf/42/852/41/8269089/42-852-41.pdf,publishedVersion,10.1644/852.1,NA,2021-11-03 23:47:31.356428
